event_date,phone_is_null,is_military,is_phone_lokal,is_phone_ru,category,is_transit,is_single_signal,echelon,devices
2025-09-14,False,False,False,True,constant,False,False,1,1769
2025-09-08,False,False,False,True,disapeared,True,False,0,239
2025-08-31,False,False,True,False,departed,False,False,0,47
2025-09-02,False,False,False,True,disapeared,True,False,1,275
2025-08-28,False,False,True,False,departed,False,False,3,24
2025-09-06,False,False,True,False,departed,False,False,1,122
2025-07-06,True,False,False,True,new,False,True,0,482
2025-07-05,False,False,True,False,departed,False,False,2,610
2025-09-07,False,False,True,False,departed,True,False,3,75
2025-09-05,False,False,False,True,arrived,False,False,0,42
2025-07-03,False,False,False,True,new,False,False,2,1186
2025-07-03,False,False,True,False,disapeared,True,False,1,652
2025-09-15,False,False,False,True,departed,True,False,2,539
2025-09-11,True,False,False,True,new,False,True,0,744
2025-09-16,False,False,False,True,new,True,False,1,245
2025-09-18,False,False,False,True,constant,True,False,2,469
2025-09-23,False,False,False,True,arrived,False,False,3,16
2025-08-17,False,False,True,False,departed,False,False,2,27
2025-08-12,False,False,True,False,disapeared,False,True,1,79
2025-08-09,True,False,False,True,arrived,True,False,0,8
2025-08-16,True,False,False,True,departed,False,False,0,24
2025-08-15,False,False,False,True,new,False,True,0,111
2025-07-30,False,True,True,False,new,True,False,2,4
2025-07-27,False,True,False,True,disapeared,False,True,2,24
2025-08-27,False,True,False,True,disapeared,False,True,1,23
2025-07-10,False,True,False,True,new,False,True,3,10
2025-08-22,False,True,False,True,constant,True,False,0,11
2025-07-16,False,True,False,True,new,True,False,3,4
2025-07-09,False,True,True,False,arrived,True,False,2,8
2025-09-01,False,True,False,True,departed,False,False,1,4
2025-09-09,False,True,False,True,disapeared,False,False,0,89
2025-09-14,False,True,False,True,new,False,False,0,89
2025-09-06,False,True,False,True,new,False,True,3,8
2025-07-04,False,True,False,True,arrived,False,False,0,7
2025-07-03,False,True,False,True,constant,True,False,1,1
2025-09-12,False,True,False,True,arrived,True,False,0,10
2025-08-17,False,True,False,True,new,False,True,2,56
2025-07-19,False,False,False,True,disapeared,False,True,0,739
2025-08-05,False,False,True,False,new,True,False,1,1687
2025-08-05,False,False,False,True,new,True,False,1,340
2025-07-13,False,False,True,False,departed,True,False,1,4562
2025-07-23,False,False,True,False,departed,True,False,0,833
2025-07-22,False,False,False,True,disapeared,False,False,2,3707
2025-08-03,False,False,True,False,disapeared,True,False,1,3160
2025-08-05,False,False,True,False,constant,True,False,1,878
2025-08-07,False,False,False,True,new,True,False,0,278
2025-07-25,False,False,True,False,constant,True,False,0,297
2025-07-21,False,False,False,True,new,True,False,3,87
2025-08-03,False,False,False,True,arrived,False,False,2,121
2025-07-20,False,False,True,False,departed,True,False,3,121
2025-08-07,False,False,False,True,disapeared,False,True,1,121
2025-07-12,False,False,True,False,departed,True,False,1,3621
2025-08-19,False,False,True,False,new,True,False,0,359
2025-08-01,False,False,False,True,new,False,False,0,804
2025-07-11,False,False,False,True,constant,False,False,2,5696
2025-08-21,False,False,False,True,new,False,False,2,2951
2025-08-21,False,False,False,True,new,False,True,2,572
2025-08-28,False,False,False,True,disapeared,False,True,0,275
2025-09-06,False,False,True,False,constant,False,False,2,7748
2025-07-10,False,False,True,False,arrived,False,False,2,188
2025-07-15,False,False,True,False,departed,False,False,0,61
2025-09-05,False,False,True,False,new,False,True,2,266
2025-08-30,False,False,False,True,constant,False,False,3,1444
2025-07-23,False,False,False,False,disapeared,False,False,0,4
2025-07-29,False,False,False,True,constant,False,False,1,1661
2025-08-30,False,False,True,False,disapeared,False,True,3,154
2025-08-23,False,False,False,True,new,False,True,2,487
2025-09-01,False,False,True,False,new,False,True,1,54
2025-09-07,False,False,True,False,disapeared,True,False,0,284
2025-07-06,False,False,False,True,new,True,False,0,263
2025-09-09,False,False,True,False,disapeared,False,False,2,712
2025-07-04,False,False,False,True,new,False,True,3,262
2025-09-17,False,False,True,False,departed,True,False,2,1794
2025-09-17,False,False,False,True,arrived,True,False,2,589
2025-09-17,False,False,False,True,departed,True,False,0,93
2025-09-21,False,False,False,True,disapeared,False,False,2,2011
2025-09-21,False,False,True,False,new,False,False,1,474
2025-09-18,False,False,True,False,constant,True,False,1,470
2025-09-20,False,False,False,True,new,False,False,2,1411
2025-09-22,False,False,False,True,new,True,False,2,1694
2025-09-19,False,False,False,True,arrived,False,False,0,25
2025-08-11,False,False,True,False,constant,True,False,1,126
2025-08-09,False,False,True,False,constant,True,False,3,38
2025-07-12,False,True,False,True,constant,False,False,2,358
2025-08-22,False,True,False,True,new,False,False,0,124
2025-07-19,False,True,False,True,disapeared,True,False,3,2
2025-07-27,False,True,False,True,disapeared,False,False,2,96
2025-07-12,False,True,True,False,departed,True,False,1,15
2025-07-18,False,True,False,True,disapeared,False,True,2,36
2025-08-20,False,True,False,True,arrived,False,False,2,12
2025-07-10,False,True,True,False,disapeared,True,False,1,2
2025-08-22,False,True,True,False,arrived,True,False,2,7
2025-09-05,False,True,False,True,constant,False,False,2,407
2025-08-26,False,True,False,True,new,False,False,2,120
2025-08-18,False,True,False,True,disapeared,False,True,3,10
2025-07-02,False,True,False,True,new,False,True,3,10
2025-09-01,False,True,False,True,constant,True,False,0,32
2025-07-06,False,True,False,True,disapeared,False,True,3,9
2025-09-14,False,True,False,True,departed,False,False,0,6
2025-09-15,False,True,False,True,new,True,False,2,87
2025-09-15,False,True,False,True,disapeared,False,False,1,101
2025-09-15,False,True,False,True,disapeared,False,True,1,22
2025-09-20,False,True,False,True,disapeared,False,False,0,166
2025-07-20,False,False,True,False,constant,True,False,1,1612
2025-07-22,False,False,True,False,arrived,True,False,1,1179
2025-07-13,False,False,False,True,constant,True,False,2,622
2025-07-18,False,False,False,True,disapeared,True,False,1,252
2025-07-14,False,False,False,True,disapeared,True,False,3,75
2025-08-07,False,False,False,True,arrived,True,False,1,174
2025-07-23,False,False,False,True,arrived,False,False,2,128
2025-08-19,True,False,False,True,new,True,False,0,159
2025-07-12,False,False,False,True,new,False,True,0,348
2025-07-14,False,False,False,True,arrived,False,False,1,14
2025-07-09,False,False,True,False,constant,False,False,2,9870
2025-07-07,False,False,True,False,disapeared,False,False,2,726
2025-08-28,False,False,False,True,new,True,False,0,265
2025-07-11,False,False,True,False,departed,False,False,2,217
2025-08-21,False,False,True,False,departed,False,False,2,294
2025-08-02,False,False,False,True,departed,False,False,0,33
2025-07-09,False,False,True,False,new,False,True,1,66
2025-07-26,True,False,False,True,new,True,False,0,76
2025-08-20,False,False,False,True,disapeared,False,True,0,337
2025-07-15,False,False,False,True,departed,True,False,3,62
2025-07-15,False,False,True,False,new,False,False,0,160
2025-09-05,False,False,False,True,disapeared,False,False,1,523
2025-08-30,False,False,True,False,arrived,True,False,3,111
2025-08-29,False,False,True,False,arrived,True,False,2,2906
2025-08-29,False,False,False,True,new,True,False,1,414
2025-08-25,False,False,False,True,disapeared,False,True,2,563
2025-08-29,False,False,False,True,arrived,False,False,0,33
2025-08-08,False,False,False,True,disapeared,False,True,3,371
2025-07-29,False,False,True,False,new,False,True,2,46
2025-09-07,False,False,False,True,constant,False,False,0,3087
2025-07-05,False,False,False,True,departed,False,False,1,45
2025-09-07,False,False,False,True,departed,True,False,0,106
2025-07-04,False,False,True,False,new,False,False,3,288
2025-07-05,True,False,False,True,departed,False,False,0,47
2025-09-09,False,False,False,False,constant,False,False,0,48
2025-09-03,False,False,True,False,disapeared,False,False,0,291
2025-09-08,False,False,False,True,departed,True,False,3,26
2025-09-05,False,False,False,True,arrived,False,False,3,23
2025-09-05,False,False,False,False,arrived,False,False,0,1
2025-09-17,False,False,True,False,disapeared,True,False,1,342
2025-09-12,False,False,True,False,disapeared,False,True,1,64
2025-09-19,False,False,False,True,constant,True,False,1,101
2025-08-09,False,False,False,True,disapeared,False,True,1,100
2025-08-13,False,False,False,True,disapeared,False,False,2,696
2025-08-02,False,True,False,True,constant,False,False,1,237
2025-07-11,False,True,False,True,departed,True,False,1,11
2025-07-08,False,True,True,False,constant,False,False,2,13
2025-09-05,False,True,False,True,disapeared,False,False,0,115
2025-08-21,False,True,False,True,departed,False,False,0,12
2025-07-31,False,True,False,True,constant,True,False,2,29
2025-09-08,False,True,False,True,new,False,False,1,82
2025-07-05,False,True,False,True,new,False,False,0,65
2025-09-13,False,True,False,True,new,False,False,1,75
2025-09-09,False,True,False,True,disapeared,False,True,2,30
2025-07-04,False,True,False,True,new,False,True,1,34
2025-09-03,False,True,False,True,disapeared,True,False,2,64
2025-09-16,False,True,False,True,new,False,True,1,26
2025-09-18,False,True,False,True,constant,False,False,2,446
2025-08-11,False,True,False,True,new,False,True,2,38
2025-08-15,False,True,False,True,arrived,True,False,0,7
2025-07-13,False,True,False,True,departed,False,False,3,1
2025-09-16,False,True,False,True,constant,True,False,0,7
2025-07-24,False,False,False,True,new,False,True,3,189
2025-07-19,False,False,False,True,new,False,True,1,204
2025-07-19,False,False,False,True,arrived,True,False,0,140
2025-08-03,False,False,False,True,disapeared,True,False,0,176
2025-07-28,False,False,False,True,arrived,True,False,0,83
2025-07-24,False,False,True,False,disapeared,True,False,0,303
2025-07-18,False,False,True,False,departed,False,False,3,58
2025-07-19,True,False,False,True,arrived,True,False,0,15
2025-07-23,False,False,False,True,departed,False,False,1,40
2025-08-01,False,False,False,True,constant,False,False,1,1733
2025-07-31,False,False,False,True,new,True,False,2,2900
2025-08-06,False,False,True,False,new,True,False,1,1567
2025-08-06,False,False,True,False,disapeared,True,False,1,1773
2025-07-11,False,False,True,False,new,False,False,3,196
2025-07-09,False,False,True,False,new,True,False,0,328
2025-08-06,False,False,False,True,disapeared,False,True,0,256
2025-07-16,False,False,True,False,arrived,True,False,0,927
2025-08-04,False,False,True,False,new,False,True,0,25
2025-07-15,False,False,False,True,disapeared,False,True,0,322
2025-07-25,False,False,False,True,arrived,False,False,3,23
2025-07-10,False,False,False,True,departed,True,False,0,81
2025-07-10,False,False,True,False,departed,False,False,3,25
2025-09-05,False,False,False,True,disapeared,True,False,3,40
2025-08-29,False,False,True,False,new,True,False,1,704
2025-07-09,False,False,True,False,departed,False,False,0,34
2025-08-23,False,False,True,False,constant,False,False,0,847
2025-08-23,False,False,False,True,new,False,True,0,237
2025-08-25,False,False,True,False,new,False,True,3,205
2025-07-02,False,False,False,True,new,False,False,1,608
2025-07-02,False,False,True,False,constant,False,False,0,880
2025-08-18,False,False,False,True,new,False,False,1,1125
2025-08-18,False,False,False,True,constant,True,False,0,98
2025-09-23,False,False,True,False,disapeared,False,True,3,129
2025-07-06,False,False,True,False,new,False,True,0,53
2025-09-10,False,False,False,True,departed,True,False,0,128
2025-08-24,False,False,True,False,new,False,False,2,2240
2025-09-03,False,False,True,False,constant,True,False,0,127
2025-09-13,False,False,False,True,new,True,False,0,239
2025-09-09,False,False,True,False,disapeared,False,True,1,50
2025-09-15,False,False,True,False,departed,False,False,2,181
2025-08-08,False,False,False,True,arrived,True,False,1,10
2025-09-20,False,False,True,False,arrived,True,False,1,1083
2025-09-18,False,False,False,True,departed,True,False,0,102
2025-08-10,False,False,True,False,arrived,False,False,3,459
2025-08-13,False,False,False,True,arrived,True,False,0,31
2025-08-15,False,False,True,False,disapeared,False,False,0,217
2025-08-15,False,False,False,False,constant,False,False,0,40
2025-08-05,False,True,False,True,constant,False,False,1,218
2025-07-24,False,True,False,True,disapeared,False,False,0,132
2025-07-20,False,True,False,True,disapeared,False,False,2,138
2025-07-19,False,True,False,True,new,True,False,1,20
2025-07-13,False,True,False,True,disapeared,True,False,1,14
2025-07-26,False,True,False,True,new,False,False,2,95
2025-07-11,False,True,False,True,new,False,True,0,26
2025-08-20,False,True,False,True,new,False,False,3,49
2025-08-07,False,True,False,True,departed,True,False,0,8
2025-07-09,False,True,False,True,disapeared,False,True,0,19
2025-08-07,False,True,False,True,new,False,True,0,32
2025-07-02,False,True,False,True,new,False,False,3,15
2025-07-06,False,True,False,True,new,True,False,1,20
2025-07-04,False,True,False,True,new,False,False,2,169
2025-09-02,False,True,True,False,constant,True,False,1,2
2025-07-03,False,True,False,True,disapeared,False,True,2,35
2025-08-24,False,True,True,False,arrived,True,False,2,7
2025-09-16,False,True,False,True,arrived,False,False,0,5
2025-09-17,False,True,False,True,new,True,False,1,17
2025-09-19,False,True,False,True,new,False,True,2,38
2025-09-21,False,True,False,True,departed,True,False,2,34
2025-08-11,False,True,False,True,departed,True,False,0,5
2025-08-10,False,True,False,True,departed,True,False,0,6
2025-09-07,False,True,False,True,new,False,False,2,132
2025-07-20,False,False,True,False,constant,False,False,0,1397
2025-07-14,False,False,True,False,departed,True,False,1,7994
2025-08-02,False,False,True,False,new,False,False,1,512
2025-08-02,False,False,False,True,disapeared,False,False,0,931
2025-07-13,False,False,False,True,arrived,True,False,0,122
2025-08-04,False,False,True,False,departed,False,False,1,72
2025-07-18,False,False,True,False,new,False,False,0,154
2025-07-13,False,False,False,True,departed,False,False,1,52
2025-07-28,False,False,False,True,departed,True,False,1,198
2025-07-21,False,False,False,True,departed,False,False,0,71
2025-08-01,False,False,False,True,constant,False,False,0,3293
2025-08-06,False,False,True,False,constant,False,False,3,3508
2025-07-11,False,False,True,False,disapeared,False,True,1,67
2025-07-17,False,False,False,True,new,False,False,1,595
2025-08-21,False,False,False,True,new,False,True,0,282
2025-09-06,False,False,False,True,constant,False,False,1,1794
2025-07-15,True,False,False,True,disapeared,False,True,0,697
2025-07-15,False,False,False,True,departed,True,False,1,149
2025-08-22,False,False,False,False,disapeared,False,True,1,1
2025-08-30,False,False,True,False,disapeared,False,False,2,682
2025-08-30,False,False,True,False,constant,False,False,3,1962
2025-08-30,False,False,False,True,new,True,False,1,360
2025-08-29,False,False,True,False,disapeared,True,False,2,460
2025-08-23,False,False,True,False,arrived,False,False,2,701
2025-08-07,False,False,True,False,departed,False,False,1,49
2025-09-01,False,False,True,False,constant,False,False,1,2593
2025-08-23,False,False,False,True,arrived,True,False,3,11
2025-08-31,False,False,True,False,arrived,False,False,3,44
2025-09-08,False,False,False,True,departed,False,False,1,45
2025-07-05,False,False,False,True,new,False,False,1,136
2025-09-13,False,False,True,False,new,False,False,1,445
2025-09-12,False,False,True,False,arrived,True,False,0,524
2025-08-08,True,False,False,True,constant,True,False,0,22
2025-09-17,False,False,True,False,constant,True,False,3,16
2025-09-11,False,False,True,False,new,False,True,0,16
2025-09-19,False,False,True,False,constant,False,False,1,2175
2025-09-20,False,False,True,False,arrived,True,False,0,280
2025-08-10,False,False,False,True,new,True,False,1,19
2025-08-14,False,False,True,False,departed,True,False,2,1168
2025-08-17,True,False,False,True,constant,False,False,0,813
2025-08-14,False,False,True,False,new,True,False,3,30
2025-08-15,False,False,False,True,disapeared,False,True,2,903
2025-08-16,False,False,True,False,new,False,True,3,65
2025-08-03,False,True,False,True,new,False,False,1,74
2025-07-26,False,True,False,True,constant,False,False,1,259
2025-07-19,False,True,True,False,new,True,False,2,3
2025-07-12,False,True,False,True,disapeared,False,False,2,163
2025-08-06,False,True,False,True,constant,False,False,1,190
2025-07-09,False,True,True,False,arrived,True,False,1,10
2025-08-21,False,True,False,True,disapeared,True,False,1,19
2025-07-26,False,True,False,True,departed,True,False,0,8
2025-07-22,False,True,True,False,constant,True,False,2,8
2025-08-20,False,True,False,True,disapeared,True,False,0,11
2025-08-30,False,True,True,False,departed,True,False,3,1
2025-08-08,False,True,False,True,new,True,False,2,4
2025-08-31,False,True,False,True,new,False,True,0,35
2025-07-02,False,True,False,True,arrived,False,False,0,9
2025-08-23,False,True,False,True,disapeared,False,True,2,44
2025-09-23,False,True,False,True,constant,False,False,2,468
2025-07-05,False,True,False,True,constant,True,False,0,24
2025-09-13,False,True,False,True,disapeared,True,False,1,25
2025-09-06,False,True,False,True,arrived,True,False,0,12
2025-09-14,False,True,False,True,constant,True,False,1,22
2025-09-12,False,True,False,True,new,False,True,1,27
2025-09-18,False,True,False,True,disapeared,False,False,3,27
2025-09-20,False,True,False,True,arrived,False,False,3,2
2025-08-11,False,True,False,True,disapeared,False,False,2,21
2025-07-19,False,False,False,True,disapeared,True,False,2,2406
2025-07-24,False,False,True,False,departed,True,False,1,1174
2025-07-26,True,False,False,True,constant,False,False,0,418
2025-07-21,False,False,False,True,new,True,False,0,250
2025-07-20,False,False,True,False,disapeared,False,True,1,37
2025-07-12,False,False,True,False,new,False,True,3,256
2025-07-07,False,False,True,False,arrived,True,False,1,2927
2025-08-21,False,False,True,False,disapeared,False,False,1,538
2025-07-07,False,False,False,True,arrived,True,False,1,136
2025-07-15,False,False,False,True,new,False,False,1,706
2025-07-10,False,False,False,True,new,True,False,3,75
2025-07-10,False,False,False,True,departed,False,False,1,40
2025-07-24,False,False,True,False,constant,True,False,3,53
2025-08-29,False,False,False,True,new,False,False,3,512
2025-08-25,True,False,False,True,new,False,True,0,540
2025-08-23,False,False,False,True,departed,True,False,3,23
2025-08-08,False,False,True,False,departed,False,False,2,737
2025-08-28,True,False,False,True,arrived,True,False,0,21
2025-09-08,True,False,False,True,new,False,False,0,1178
2025-09-02,False,False,True,False,arrived,True,False,2,2386
2025-09-23,False,False,False,True,constant,False,False,2,5338
2025-09-09,False,False,True,False,new,False,False,3,157
2025-09-09,False,False,False,True,new,False,False,1,559
2025-09-03,False,False,False,True,new,False,True,2,493
2025-08-24,False,False,True,False,disapeared,False,False,3,330
2025-09-10,False,False,False,True,new,True,False,3,50
2025-09-03,False,False,False,True,arrived,False,False,3,18
2025-09-11,False,False,False,True,constant,False,False,0,2955
2025-09-20,False,False,False,True,arrived,True,False,2,473
2025-09-22,False,False,False,True,departed,False,False,3,11
2025-08-17,False,False,True,False,new,False,True,2,1203
2025-08-11,True,False,False,True,new,True,False,0,132
2025-08-11,True,False,False,True,departed,True,False,0,3
2025-09-23,True,False,False,True,departed,True,False,0,22
2025-08-14,True,False,False,True,departed,True,False,0,12
2025-08-10,False,False,True,False,arrived,False,False,1,213
2025-08-09,False,False,False,True,new,True,False,3,34
2025-08-14,False,False,False,False,new,False,True,2,1
2025-07-25,False,True,True,False,arrived,True,False,2,11
2025-07-21,False,True,False,True,departed,True,False,2,28
2025-07-27,False,True,False,True,new,False,False,3,36
2025-07-11,False,True,True,False,disapeared,True,False,2,2
2025-08-23,False,True,False,True,new,False,False,2,69
2025-09-01,False,True,False,True,constant,False,False,3,76
2025-07-30,False,True,False,True,new,True,False,0,17
2025-08-18,False,True,False,True,new,False,True,2,59
2025-07-05,False,True,False,True,disapeared,False,False,1,220
2025-07-05,False,True,False,True,disapeared,False,False,3,59
2025-09-18,False,True,False,True,disapeared,False,False,2,208
2025-09-20,False,True,False,True,new,False,False,1,40
2025-09-23,False,True,False,True,departed,False,False,2,10
2025-08-16,False,True,False,True,departed,True,False,0,11
2025-07-18,False,False,True,False,new,False,True,3,51
2025-07-24,False,False,True,False,disapeared,True,False,1,1884
2025-07-18,False,False,False,True,new,False,True,3,494
2025-08-04,False,False,True,False,departed,True,False,1,1733
2025-08-07,False,False,True,False,arrived,True,False,0,776
2025-08-03,False,False,True,False,constant,True,False,1,1383
2025-07-25,False,False,True,False,constant,True,False,1,1052
2025-07-19,False,False,True,False,disapeared,False,True,1,39
2025-07-13,False,False,True,False,arrived,False,False,1,98
2025-07-12,False,False,True,False,arrived,False,False,1,90
2025-07-14,False,False,True,False,arrived,False,False,0,13
2025-07-11,False,False,False,True,disapeared,True,False,2,1969
2025-07-21,False,False,True,False,disapeared,True,False,3,31
2025-07-17,False,False,False,True,disapeared,True,False,2,2164
2025-08-21,False,False,False,False,new,False,False,0,4
2025-07-17,False,False,False,True,departed,False,False,2,137
2025-08-27,False,False,False,True,constant,False,False,1,1808
2025-07-10,False,False,False,True,arrived,True,False,0,133
2025-07-28,True,False,False,True,arrived,True,False,0,10
2025-07-23,False,False,True,False,departed,False,False,1,38
2025-08-30,False,False,False,True,constant,False,False,2,5698
2025-08-29,False,False,False,True,constant,False,False,2,6017
2025-08-29,True,False,False,True,constant,False,False,0,457
2025-07-24,True,False,False,True,disapeared,True,False,0,58
2025-08-30,False,False,False,True,disapeared,True,False,0,275
2025-08-23,False,False,False,True,disapeared,True,False,1,475
2025-08-28,False,False,True,False,disapeared,False,False,3,210
2025-08-29,False,False,False,False,disapeared,False,False,0,5
2025-09-01,False,False,True,False,constant,False,False,0,726
2025-08-06,False,False,False,False,new,False,False,0,5
2025-09-04,False,False,False,True,departed,False,False,2,99
2025-09-08,False,False,False,True,new,True,False,1,237
2025-09-08,False,False,False,True,arrived,True,False,1,163
2025-09-01,False,False,True,False,arrived,False,False,0,7
2025-09-07,False,False,False,True,new,False,False,2,2132
2025-09-07,True,False,False,True,departed,True,False,0,149
2025-07-04,True,False,False,True,disapeared,False,True,0,608
2025-09-03,False,False,False,True,new,True,False,2,1948
2025-09-09,False,False,True,False,departed,False,False,3,13
2025-08-08,False,False,False,True,new,False,True,1,53
2025-09-16,True,False,False,True,new,False,False,0,822
2025-09-21,False,False,False,True,departed,True,False,2,343
2025-09-22,False,False,False,True,arrived,True,False,1,72
2025-09-22,False,False,True,False,constant,True,False,1,285
2025-08-12,False,False,True,False,disapeared,False,True,0,21
2025-08-12,False,False,False,True,disapeared,False,False,2,627
2025-07-25,False,True,False,True,new,False,False,0,114
2025-07-07,False,True,False,True,disapeared,False,False,2,151
2025-08-20,False,True,False,True,departed,True,False,2,36
2025-09-06,False,True,False,True,disapeared,False,False,2,141
2025-08-03,False,True,True,False,disapeared,True,False,1,7
2025-08-25,False,True,False,True,disapeared,False,True,0,36
2025-09-07,False,True,False,True,new,False,False,0,122
2025-07-03,False,True,True,False,departed,True,False,1,10
2025-09-22,False,True,False,True,new,False,False,2,218
2025-07-03,False,True,False,True,new,True,False,1,1
2025-08-11,False,True,False,True,disapeared,False,True,0,31
2025-07-18,False,False,True,False,new,True,False,2,2784
2025-07-28,False,False,True,False,constant,False,False,1,3272
2025-07-28,False,False,True,False,disapeared,True,False,0,392
2025-07-20,False,False,False,True,new,True,False,3,71
2025-08-03,False,False,True,False,constant,True,False,0,498
2025-07-14,False,False,False,False,disapeared,False,True,2,4
2025-07-12,False,False,False,True,disapeared,False,False,2,2697
2025-07-09,False,False,False,True,new,False,False,0,1324
2025-08-02,False,False,False,True,departed,False,False,2,109
2025-08-28,False,False,False,True,new,True,False,2,2534
2025-07-07,True,False,False,True,constant,True,False,0,11
2025-07-30,False,False,True,False,arrived,False,False,2,102
2025-08-28,False,False,True,False,disapeared,False,False,1,385
2025-07-17,False,False,False,True,new,True,False,2,2640
2025-07-16,False,False,True,False,constant,True,False,2,3906
2025-08-02,False,False,False,True,departed,False,False,3,14
2025-08-20,True,False,False,True,new,False,False,0,1153
2025-08-27,False,False,False,True,new,False,True,1,168
2025-07-17,False,False,False,True,arrived,True,False,3,75
2025-07-16,False,False,True,False,departed,True,False,3,87
2025-09-05,False,False,False,True,disapeared,False,False,2,2373
2025-08-05,False,False,False,True,departed,True,False,3,67
2025-08-26,False,False,True,False,constant,False,False,0,1038
2025-08-23,False,False,False,True,new,True,False,0,115
2025-08-23,False,False,False,True,departed,True,False,0,112
2025-08-28,False,False,False,True,arrived,False,False,3,22
2025-08-18,False,False,True,False,new,False,False,3,1538
2025-08-18,True,False,False,True,disapeared,False,True,0,1001
2025-09-23,False,False,False,False,constant,False,False,0,52
2025-09-07,False,False,True,False,arrived,False,False,3,46
2025-07-04,False,False,False,True,constant,True,False,0,93
2025-07-02,False,False,False,False,constant,True,False,0,8
2025-09-10,False,False,True,False,constant,True,False,3,19
2025-09-13,False,False,True,False,departed,True,False,1,1565
2025-08-24,False,False,False,True,arrived,False,False,0,44
2025-09-12,False,False,True,False,new,False,False,3,148
2025-09-11,False,False,False,True,new,False,False,1,566
2025-09-16,False,False,False,True,disapeared,False,True,2,534
2025-09-23,False,False,True,False,disapeared,False,True,2,241
2025-08-11,False,False,False,True,disapeared,False,False,3,218
2025-08-14,False,False,True,False,departed,True,False,3,122
2025-07-24,False,True,False,True,constant,False,False,1,250
2025-07-12,False,True,False,True,disapeared,False,False,0,128
2025-08-01,False,True,False,True,disapeared,False,True,2,24
2025-07-12,False,True,False,True,disapeared,False,True,2,48
2025-07-20,False,True,False,True,disapeared,True,False,1,10
2025-07-11,False,True,False,True,disapeared,False,True,3,7
2025-07-16,False,True,False,True,disapeared,False,False,0,107
2025-08-04,False,True,False,True,new,False,True,2,23
2025-07-10,False,True,False,True,new,True,False,0,17
2025-08-05,False,True,False,True,disapeared,False,True,2,23
2025-08-27,False,True,False,True,disapeared,False,False,0,107
2025-09-06,False,True,False,True,disapeared,False,False,0,101
2025-07-05,False,True,False,True,disapeared,False,False,0,233
2025-09-23,False,True,False,True,constant,True,False,0,6
2025-08-24,False,True,False,True,new,False,False,2,179
2025-09-04,False,True,False,True,departed,True,False,1,11
2025-09-11,False,True,False,True,arrived,True,False,1,15
2025-09-16,False,True,False,True,disapeared,False,False,2,180
2025-09-18,False,True,False,True,arrived,True,False,2,45
2025-08-09,False,True,False,True,constant,True,False,0,15
2025-08-10,False,True,False,True,new,True,False,0,11
2025-08-16,False,True,False,True,disapeared,False,True,0,20
2025-07-15,False,True,False,True,departed,True,False,2,19
2025-07-14,False,False,True,False,new,True,False,0,507
2025-08-07,False,False,True,False,disapeared,True,False,1,1669
2025-07-28,False,False,True,False,arrived,False,False,1,27
2025-07-27,False,False,False,True,disapeared,False,True,2,274
2025-07-20,False,False,False,True,departed,False,False,2,119
2025-07-13,False,False,False,True,arrived,True,False,3,60
2025-07-14,False,False,False,True,arrived,False,False,0,30
2025-07-21,False,False,True,False,arrived,False,False,0,7
2025-07-18,True,False,False,True,departed,True,False,0,12
2025-07-30,False,False,True,False,disapeared,True,False,1,1806
2025-07-12,False,False,True,False,disapeared,True,False,3,28
2025-07-08,False,False,True,False,new,False,True,3,151
2025-07-20,False,False,True,False,disapeared,False,True,0,17
2025-07-08,False,False,True,False,departed,False,False,1,143
2025-08-27,False,False,True,False,arrived,True,False,2,2540
2025-08-04,False,False,False,True,arrived,False,False,0,30
2025-07-07,False,False,False,False,constant,False,False,0,44
2025-08-26,False,False,True,False,new,True,False,3,17
2025-08-08,False,False,True,False,constant,False,False,0,313
2025-08-31,False,False,False,True,new,True,False,1,345
2025-09-04,False,False,True,False,new,False,True,2,257
2025-07-02,True,False,False,True,new,True,False,0,64
2025-08-27,False,False,True,False,arrived,False,False,0,13
2025-07-05,False,False,True,False,departed,True,False,1,3057
2025-09-09,False,False,True,False,new,False,False,1,465
2025-07-05,False,False,False,True,departed,False,False,0,36
2025-09-13,False,False,False,True,constant,False,False,3,1324
2025-08-24,False,False,False,True,disapeared,False,True,1,156
2025-07-03,False,False,False,True,disapeared,True,False,0,140
2025-09-12,False,False,False,True,disapeared,False,True,2,455
2025-09-15,False,False,False,True,disapeared,False,False,1,638
2025-09-12,False,False,False,True,disapeared,False,True,3,179
2025-07-03,False,False,True,False,disapeared,True,False,3,22
2025-09-17,False,False,True,False,disapeared,False,False,1,329
2025-09-23,True,False,False,True,departed,False,False,0,43
2025-09-22,False,False,False,True,new,False,False,3,552
2025-08-09,False,False,True,False,departed,False,False,2,631
2025-08-09,False,False,True,False,new,False,False,3,427
2025-08-11,False,False,False,False,constant,False,False,0,49
2025-08-14,False,False,True,False,new,False,False,0,64
2025-08-09,True,False,False,True,disapeared,True,False,0,78
2025-09-21,False,False,True,False,arrived,False,False,0,6
2025-08-16,True,False,False,True,new,False,True,0,1029
2025-08-15,False,False,True,False,disapeared,False,True,2,1418
2025-07-19,False,True,False,True,constant,False,False,0,473
2025-07-18,False,True,False,True,constant,False,False,2,353
2025-07-20,False,True,False,True,disapeared,True,False,2,58
2025-07-09,False,True,False,True,constant,False,False,1,295
2025-08-27,False,True,False,True,new,False,False,2,153
2025-08-27,False,True,False,True,departed,True,False,1,12
